book,house,character,text
Movie_Wiki,Slytherin,Movie_Voldemort,"To those of you who do not know. We are joined tonight by Ms. Charity Burbage, who until recently taught at Hogwarts School of Witchcraft and Wizardry. Her specialty was Muggle Studies. It is Ms. Burbage's belief that Muggles are not so different from us. She would, given her way, have us mate with them. To her, the mixture of magical and Muggle blood is not an abomination, but something to be encouraged."
Movie_Wiki,Ravenclaw,Movie_Rufus Scrimgeour," [First lines] These are dark times, there is no denying. Our world has perhaps faced no greater threat than it does today. But I say this to our citizenry"
Movie_Wiki,Gryffindor,Movie_Neville Longbottom," [Confronting Death Eaters on the train] Hey losers, he isn't here."
Movie_Wiki,Ravenclaw,Movie_Luna Lovegood, [to her father] Harry doesn't want to talk to us right now. He's just too polite to say so.
Movie_Wiki,Ravenclaw,Movie_Luna Lovegood," [to Harry] We should close his eyes, don't you think? [closes Dobby's eyes] There. Now he could be sleeping."
Movie_Wiki,Ravenclaw,Movie_Xenophilius Lovegood," [draws a line] The Elder Wand, the most powerful wand ever made. [draws a circle] The Resurrection Stone. [draws a triangle] The Cloak of Invisibility. Together, they make the Deathly Hallows. Together, they make one master of death."
Movie_Wiki,Gryffindor,Movie_Fred And George Weasley, [after each taking a potion to make them look like Harry] Wow! We're identical!
Movie_Wiki,Slytherin,Movie_Voldemort," Severus. I was beginning to worry that you had lost your way. Come, we've saved you a seat. You bring news, I trust?"
Movie_Wiki,Slytherin,Movie_Snape," It will happen Saturday next, at nightfall."
Movie_Wiki,Slytherin,Movie_Yaxley," I heard differently, my Lord. Dawlish, the Auror, has let slip that the Potter boy will not be moved until the 30th of this month, the day before he turns 17."
Movie_Wiki,Slytherin,Movie_Snape, This is a false trail. The Auror office no longer plays any part in the protection of Harry Potter.
Movie_Wiki,Slytherin,Movie_Voldemort," What say you, Pius?"
Movie_Wiki,Gryffindor,Movie_Pius," One hears many things my Lord, and if the truth is among them is not clear."
Movie_Wiki,Slytherin,Movie_Voldemort," Ha! Spoken like a true politician. You will, I think, prove most useful, Pius."
Movie_Wiki,No Entry,Movie_Moody," Potter, you're underage, which means you still have the Trace on you."
Movie_Wiki,Gryffindor,Movie_Harry, What's the Trace?
Movie_Wiki,No Entry,Movie_Moody," If you sneeze, the Ministry will know who wipes your nose. Point is, we'll have to use those means of transport the Trace can't detect"
Movie_Wiki,Gryffindor,Movie_Harry, The real one?
Movie_Wiki,No Entry,Movie_Moody, [brings out Polyjuice Potion] I reckon that you're familiar with this particular brew.
Movie_Wiki,Gryffindor,Movie_Harry," [recognizes it; sarcastically] No, absolutely not."
Movie_Wiki,Gryffindor,Movie_Hermione, Told you he'd take it well.
Movie_Wiki,No Entry,Movie_Moody," For those of you who haven't taken Polyjuice Potion before, fair warning"
Movie_Wiki,Gryffindor,Movie_Fred," Have lots of experience with that, do you, Mad-Eye? ...Just trying to diffuse the tension."
Movie_Wiki,Hufflepuff,Movie_Shacklebolt, [pointing his wand at Lupin] The last words that Albus Dumbledore spoke to the pair of us?
Movie_Wiki,Gryffindor,Movie_Lupin," ""Harry is the best hope we have. Trust him."""
Movie_Wiki,Gryffindor,Movie_Fred," [walking into burrow and seeing the injured George] How you feeling, Georgie?"
Movie_Wiki,Gryffindor,Movie_George, [quietly] Saint-like.
Movie_Wiki,Gryffindor,Movie_Fred, [confused pause] Come again?
Movie_Wiki,Gryffindor,Movie_George," Saint-like. I'm holy... [Points to spot where his ear is missing] I’m holey, Fred. Get it?"
Movie_Wiki,Gryffindor,Movie_Fred," [laughs quietly] The whole wide world of ear-related humor, and you go for, ""I'm holy""? That’s pathetic."
Movie_Wiki,Gryffindor,Movie_George, Reckon I'm still better looking than you.
Movie_Wiki,Gryffindor,Movie_Lupin, [Holding Harry up against the wall of the burrow at wandpoint] What creature sat in the corner the first time Harry Potter visited my office in Hogwarts?
Movie_Wiki,Gryffindor,Movie_Harry, ARE YOU MAD?
Movie_Wiki,Gryffindor,Movie_Lupin, WHAT CREATURE!?
Movie_Wiki,Gryffindor,Movie_Harry, A-A Grindylow!
Movie_Wiki,Gryffindor,Movie_Lupin, [releases Harry] We've been betrayed. Voldemort knew you were being moved tonight. I had to make sure you're not an impostor.
Movie_Wiki,Hufflepuff,Movie_Shacklebolt, What gave you away?
Movie_Wiki,Gryffindor,Movie_Harry," Hedwig, I think. She was tryna protect me."
Movie_Wiki,Gryffindor,Movie_Ginny," [while Harry zips her dress up] Seems silly, doesn't it? A wedding. Given everything that's going on."
Movie_Wiki,Gryffindor,Movie_Harry, Maybe that's the best reason to have it. Because of everything that's going on.
Movie_Wiki,Gryffindor,Movie_George, [after Ginny spots him and stopped kissing Harry] Morning.
Movie_Wiki,Gryffindor,Movie_Hermione," Right. Remember what we said, don't speak to anyone unless absolutely necessary. Just, try and act normal. Do what everybody else is doing. If we do that then with a bit of luck, we'll get inside. Then..."
Movie_Wiki,Gryffindor,Movie_Harry, It gets really tricky.
Movie_Wiki,Gryffindor,Movie_Hermione, Correct.
Movie_Wiki,Gryffindor,Movie_Harry, This is completely mental.
Movie_Wiki,Gryffindor,Movie_Hermione, Completely.
Movie_Wiki,Gryffindor,Movie_Ron," The world's mental. Come on, we've got a Horcrux to find."
Movie_Wiki,Gryffindor,Movie_Ron, [as Cattermole] Morning.
Movie_Wiki,Gryffindor,Movie_Harry," [as Runcorn] Ron, it's me."
Movie_Wiki,Gryffindor,Movie_Ron," [as Cattermole] Harry! Blimey, forgot what you look like. Where's Hermione?"
Movie_Wiki,Gryffindor,Movie_Harry," [as Runcorn] She's gone down to the courtrooms, with Umbridge."
Movie_Wiki,Gryffindor,Movie_Ron," [as Cattermole] Oh, my God. What am I gonna do? My wife's all alone downstairs."
Movie_Wiki,Gryffindor,Movie_Harry," [as Runcorn] Ron, you don't have a wife."
Movie_Wiki,Gryffindor,Movie_Ron," [as Cattermole] Oh, right."
Movie_Wiki,Slytherin,Movie_Yaxley, Cattermole. It's still raining inside my office. That's two days now.
Movie_Wiki,Gryffindor,Movie_Ron, [as Cattermole] Have you tried an umbrella?
Movie_Wiki,Hufflepuff,Movie_Umbridge, Mary Elizabeth Cattermole?
Movie_Wiki,No Entry,Movie_Mary, Yes?
Movie_Wiki,Hufflepuff,Movie_Umbridge," A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole. [holds up said wand] Is this that wand? [She nods] Would you please tell the court from which witch or wizard you took this wand?"
Movie_Wiki,No Entry,Movie_Mary," I didn't take it! I got it in Diagon Alley, at Ollivanders, when I was 11. It chose me!"
Movie_Wiki,Hufflepuff,Movie_Umbridge," You're lying. Wands only choose witches, and you are not a witch."
Movie_Wiki,No Entry,Movie_Mary," But I am! [To Ron, as Reg] Tell them, Reg! Tell them what I am! [Ron is silent] Reg, tell them what I am."
Movie_Wiki,Hufflepuff,Movie_Umbridge," What on earth are you doing, Albert?"
Movie_Wiki,Gryffindor,Movie_Harry," [as Runcorn] You're lying, Dolores... [Umbridge looks shocked, and Hermione tenses up] And one mustn't tell lies. Stupefy!"
Movie_Wiki,Gryffindor,Movie_Harry, There's just one problem.
Movie_Wiki,Gryffindor,Movie_Ron," The sword was stolen. [Walks up, turns the lamp back on with his Deluminator. Ron has a stony look on his face. The locket/horcrux around his neck is affecting him greatly] Yeah. I'm still here. But you two carry on. Don't let me spoil your fun."
Movie_Wiki,Gryffindor,Movie_Harry, What's wrong?
Movie_Wiki,Gryffindor,Movie_Ron," Well, nothing's wrong. Not according to you, anyway."
Movie_Wiki,Gryffindor,Movie_Harry," Look, if you've got something to say, don't be shy. Spit it out."
Movie_Wiki,Gryffindor,Movie_Ron," All right, I'll spit it out. But don't expect me to be grateful just because now there's another damn thing we've gotta find."
Movie_Wiki,Gryffindor,Movie_Harry, I thought you knew what you signed up for!
Movie_Wiki,Gryffindor,Movie_Ron," Yeah. I thought I did, too."
Movie_Wiki,Gryffindor,Movie_Harry," Well then, I'm sorry, but I don't quite understand. What part of this isn't living up to your expectations? Did you think we were gonna be staying in a five-star hotel? Finding a Horcrux every other day? You thought you'd be back with your mum by Christmas?"
Movie_Wiki,Gryffindor,Movie_Ron, I just thought after all this time we would have actually achieved something! I thought you knew what you were doing! I thought Dumbledore would've told you something worthwhile! I thought you had a plan!
Movie_Wiki,Gryffindor,Movie_Harry," I told you everything Dumbledore told me! And in case you haven't noticed, we have found a Horcrux already."
Movie_Wiki,Gryffindor,Movie_Ron," [bitterly] Yeah and we're about as close to getting rid of it as we are to finding the rest of them, aren't we?"
Movie_Wiki,Gryffindor,Movie_Hermione," [trying to intervene] Ron, please. [She tries to take the locket off of Ron, but he angrily shoves her away] Please take the Horcrux off! You won't be saying any of this if you hadn't been wearing it all day!"
Movie_Wiki,Gryffindor,Movie_Ron," You don't know why I listen to that radio every night, do you? To make sure I don't hear Ginny's name. Or Fred, or George, or Mum..."
Movie_Wiki,Gryffindor,Movie_Harry," What, you think I'm not listening too? YOU THINK I DON'T KNOW HOW THIS FEELS?!"
Movie_Wiki,Gryffindor,Movie_Ron," NO, YOU DON'T KNOW HOW IT FEELS! Your parents are dead! You have no family!"
Movie_Wiki,Gryffindor,Movie_Hermione, Stop! Stop! [pulls the boys apart]
Movie_Wiki,Gryffindor,Movie_Harry," FINE THEN, GO!!! GO THEN!"
Movie_Wiki,Gryffindor,Movie_Hermione, Ron...
Movie_Wiki,Gryffindor,Movie_Ron M, [turns to Hermione] And you? Are you coming or are you staying? [Hermione looks torn; she glances from Harry to Ron in shock] Fine. I get it. I saw you two the other night.
Movie_Wiki,Gryffindor,Movie_Hermione," [tears in her eyes] Ron, that's; that's nothing!"
Movie_Wiki,Gryffindor,Movie_Hermione, [upon arriving at Godric's Hollow] We should have taken Polyjuice potion.
Movie_Wiki,Gryffindor,Movie_Harry, No... this is where I was born. I’m not returning as someone else.
Movie_Wiki,Gryffindor,Movie_Harry, How did you find us?
Movie_Wiki,Gryffindor,Movie_Ron," [takes out the deluminator] With this. It doesn't just turn off lights. I don't know how it works, but Christmas morning, I was sleeping in this little pub, keeping away from some Snatchers, and I heard it."
Movie_Wiki,Gryffindor,Movie_Harry," ""It""?"
Movie_Wiki,Gryffindor,Movie_Ron," A voice. Your voice, Hermione. Coming out of it."
Movie_Wiki,Gryffindor,Movie_Hermione," And what exactly did I say, may I ask?"
Movie_Wiki,Gryffindor,Movie_Ron," My name. Just my name. Like a whisper. So I took it, clicked it and this tiny ball of light appeared. And I knew. And sure enough, it floated towards me, the ball of light, right through my chest and straight through me. Right here. [he touches his heart] And I knew it was going to take me where I needed to go."
Movie_Wiki,Gryffindor,Movie_Ron, How long do you think she'll stay mad at me?
Movie_Wiki,Gryffindor,Movie_Harry," Just keep talking about that little ball of light touching your heart, and she'll come 'round."
Movie_Wiki,Gryffindor,Movie_Ron," It was true, every word. This is gonna sound crazy, but I think that's why Dumbledore left it to me, the Deluminator. I think he knew that somehow I'd need it to find my way back, and she'd lead me."
Movie_Wiki,Gryffindor,Movie_Harry," You're not still mad at him, are you?"
Movie_Wiki,Gryffindor,Movie_Hermione, I'm always mad at him.
Movie_Wiki,Ravenclaw,Movie_Luna Lovegood," [takes his hand] Whenever you're ready, Sir."
Movie_Wiki,No Entry,Movie_Dobby The House Elf," ""Sir""? I like her very much."
Movie_Wiki,Slytherin,Movie_Bellatrix Lestrange, How dare you defy your master!
Movie_Wiki,No Entry,Movie_Dobby The House Elf," Dobby has no master. Dobby is a free elf, and Dobby has come to save Harry Potter and his friends!"
Movie_Wiki,Slytherin,Movie_Bellatrix Lestrange, You stupid elf! You could have killed me!
Movie_Wiki,No Entry,Movie_Dobby The House Elf," Dobby never meant to kill! Dobby only meant to maim, or seriously injure!"
Movie_Wiki,Gryffindor,Movie_Ron,[About Griphook] That little git. Least we've still got Bogrod. [Bogrod gets incinerated by the dragon] That's unfortunate.
Movie_Wiki,Gryffindor,Movie_Ron,"That's my girlfriend, you numpties!"
Movie_Wiki,Gryffindor,Movie_Ron,Goyle's setting the bloody place on fire!
Movie_Wiki,Gryffindor,Movie_Ron,"[about saving Malfoy] If we die for them, Harry, I'm gonna KILL YOU!"
Movie_Wiki,Slytherin,Movie_Voldemort,"[to Nagini, speaking in Parseltongue] The boy has discovered our secret, Nagini. It makes us vulnerable. We must deploy all our forces now to find him. And you, my friend, must stay close."
Movie_Wiki,Slytherin,Movie_Voldemort,[watching as Hogwarts is protected by spells] They never learn. Pity.
Movie_Wiki,Slytherin,Movie_Voldemort,"[to all of Hogwarts] I know that many of you will want to fight. Some of you may even think that to fight is wise. But this is folly. Give me Harry Potter. Do this and none shall be harmed. Give me Harry Potter, and I shall leave Hogwarts untouched. Give me Harry Potter, and you will be rewarded. You have one hour."
Movie_Wiki,Slytherin,Movie_Voldemort,"[to all of Hogwarts] You have fought valiantly, but in vain. I do not wish this. Every drop of magical blood spilled is a terrible waste. I therefore command my forces to retreat. In their absence, dispose of your dead with dignity. Harry Potter, I now speak directly to you. On this night, you have allowed your friends to die for you, rather than face me yourself. There is no greater dishonor. Join me in the Forbidden Forest, and confront your fate. If you do not do this, I shall kill every last man, woman and child who tries to conceal you from me."
Movie_Wiki,Slytherin,Movie_Voldemort,"Harry Potter, the Boy who Lived... come to die. [pause] Avada Kedavra!"
