Movie,Character,House,Dialogue
Wiki,Movie_Malfoy,Slytherin, Expelliarmus!
Wiki,Movie_Dumbledore,Gryffindor," [wand flies out of his hand] Very good, very good. [door opens in the distance] You're not alone? There are others? How?"
Wiki,Movie_Malfoy,Slytherin, The Vanishing Cabinet in the Room of Requirement. I've been mending it.
Wiki,Movie_Dumbledore,Gryffindor, Let me guess; It has a sister? A twin?
Wiki,Movie_Malfoy,Slytherin, At Borgin & Burke's. They form a passage.
Wiki,Movie_Dumbledore,Gryffindor," Ingenius. Draco, years ago, I knew a boy who made all the wrong choices. Please let me help you."
Wiki,Movie_Malfoy,Slytherin, [breaking into tears] I don't want your help! Don't you understand? I have to do this! I have to kill you! Or he's gonna kill me...
Wiki,Movie_Bellatrix,Slytherin," [walking into the astronomy tower followed by Death Eaters] Well, look what we have here. Well done, Draco!"
Wiki,Movie_Dumbledore,Gryffindor," Good evening, Bellatrix. I think introductions are in order, don't you think?"
Wiki,Movie_Bellatrix,Slytherin," Love to, Albus, but I'm afraid we're on a bit of a tight schedule. [to Draco] Do it!"
Wiki,Movie_Greyback,Slytherin, He doesn't have the stomach... just like his father. Let me finish him in my own way.
Wiki,Movie_Bellatrix,Slytherin," No! The Dark Lord was clear; The boy's to do it. This is your moment. Do it! Go on, Draco! NOW!"
Wiki,Movie_Snape,Slytherin, No. [steps in]
Wiki,Movie_Dumbledore,Gryffindor, Severus... please.
Wiki,Movie_Snape,Slytherin, Avada Kedavra!
Wiki,Movie_Harry,Gryffindor," Incarcerous! [Snape blocks the spell] Fight back! You coward, fight back!"
Wiki,Movie_Snape,Slytherin, No! He belongs to the Dark Lord!
Wiki,Movie_Harry,Gryffindor, Sectumsempra!
Wiki,Movie_Snape,Slytherin," You dare use my own spells against me, Potter? [Harry stares in horror] Yes. I'm the Half-Blood Prince. [Kicks Harry's wand away and leaves]"
Wiki,Movie_Mcgonagall,Gryffindor," Potter... In light of what has happened. If you should have the need to talk to someone... You should know, Professor Dumbledore... You meant a great deal to him."
Wiki,Movie_Hermione,Gryffindor, Do you think he would've done it? Draco.
Wiki,Movie_Harry,Gryffindor," No. No, he was lowering his wand. In the end, it was Snape. It was always Snape. I did nothing. [Harry gives the locket to Hermione] It's fake. Open it."
Wiki,Movie_Hermione,Gryffindor," [opens the locket and reads the message] ""To the Dark Lord"
Wiki,Movie_Harry,Gryffindor," Don't know. But whoever they are, they have the real Horcrux. It means it was all a waste. All of it."
Wiki,Movie_Hermione,Gryffindor," Ron's okay with it, you know. You and Ginny. If I were you when he's around, I'd keep snogging to a minimum."
Wiki,Movie_Harry,Gryffindor," I'm not coming back, Hermione. I've got to finish whatever Dumbledore started. And I don't know where that'll lead me, but I'll let you and Ron know where I am... when I can."
Wiki,Movie_Hermione,Gryffindor," I've always admired your courage, Harry. But sometimes, you can be really thick. You don't really think you're going to be able to find all those Horcruxes by yourself, do you? You need us, Harry."
Wiki,Movie_Harry,Gryffindor," Just do me a favor. When I’m around, keep the snogging to a minimum, please."
Wiki,Movie_Hermione,Gryffindor," [chuckles] Like that’s going to happen. Besides, he’s barking."
Wiki,Movie_Harry,Gryffindor," Funny, he says the same thing about you."
Wiki,Movie_Hermione,Gryffindor," Yes, but I’m exceptionally perceptive."
Wiki,Movie_Harry,Gryffindor, [chuckles] You’re brilliant. You’re both brilliant. I never realized how beautiful this place was.
Wiki,Movie_Harry,Gryffindor,"[Referring to Voldemort] The longer we stay here, the stronger he gets."
Wiki,Movie_Harry,Gryffindor,"I told you everything Dumbledore told me. And in case you haven't noticed, we have found a Horcrux already."
Wiki,Movie_Harry,Gryffindor,"[last lines, about Dobby] I want to bury him. Properly, without magic."
Wiki,Movie_Ron,Gryffindor,[Referring to Hermione] We won't last two days without her. [pause] Don't tell her I said that.
Wiki,Movie_Ron,Gryffindor,[after barely managing to destroy a horcrux] Just think. Only three more to go.
Wiki,Movie_Ron,Gryffindor,[About Xenophilius] That treacherous little bleeder! Is there no one we can trust?
Wiki,Movie_Hermoine,Gryffindor,"If Voldemort really has taken over the Ministry, none of the old places are safe."
Wiki,Movie_Hermoine,Gryffindor,Actually I'm highly logical which allows me to look past extraneous detail and perceive clearly that which others overlook.
Wiki,Movie_Hermoine,Gryffindor,"Forest of Dean. I came here once with Mum and Dad. That was years ago. It's just how I remember it. The trees, the river, everything. Like nothing's changed... not true of course. Everything's changed. If I brought them back here now, they'd probably not recognize any of it. Not the trees, not the river... not even me. [Pause] Maybe we should just stay here, Harry. Grow old... [Another pause] You wanted to know who the boy in the photograph was. I know. Gellert Grindlewald. [Hands Harry The Life and Lies of Albus Dumbledore]"
Wiki,Movie_Hermoine,Gryffindor,"[Whacking Ron with a backpack with each word after he returns] You...complete...ARSE, Ronald Weasley! You show up here after WEEKS, and you say 'Hey'?!"
Wiki,Movie_Hermoine,Gryffindor,"[Reading the Tale of the Three Brothers] ""There were once three brothers who were traveling along a lonely winding road, at twilight. In time, the brothers reached a river too treacherous to pass, but being learned in the magical arts, the three brothers simply waved their wands and made a bridge. Before they could cross, however, they found their path blocked by a hooded figure. It was Death, and he felt cheated. Cheated because travelers would normally drown in the river, but Death was cunning. He pretended to congratulate the three brothers on their magic and said that each had earned a prize for having been clever enough to evade him. The oldest asked for a wand more powerful than any in existence, so Death fashioned him one from an elder tree that stood nearby. The second brother decided he wanted to humiliate Death even further and asked for the power to recall loved ones from the grave, so Death plucked a stone from the river and offered it to him. Finally Death turned to the third brother. A humble man, he asked for something that would allow him to go forth from that place without being followed by Death. And so it was that Death reluctantly handed over his own Cloak of Invisibility. The first brother traveled to a distant village. While with the Elder Wand in hand, he killed a wizard with whom he had once quarreled. Drunk with the power that the Elder Wand had given him, he bragged of his invincibility. But that night, another wizard stole the wand and slit the brother's throat for good measure. And so Death took the first brother for his own. The second brother journeyed to his home, where he took the stone and turned it thrice in hand. To his delight, the girl he had once hoped to marry before her untimely death appeared before him. Yet soon she turned sad and cold, for she did not belong in the mortal world. Driven mad with hopeless longing, the second brother killed himself so as to join her. And so Death took the second brother. As for the third brother, Death searched for many years but was never able to find him. Only when he attained a great age did the youngest brother shed the Cloak of Invisibility and give it to his son. He then greeted Death as an old friend and went with him gladly, departing this life as equals."""
Wiki,Movie_Voldemort,Slytherin,"As inspiring as I find your bloodlust, Bellatrix, I must be the one to kill Harry Potter."
Wiki,Movie_Voldemort,Slytherin,"To those of you who do not know. We are joined tonight by Ms. Charity Burbage, who until recently taught at Hogwarts School of Witchcraft and Wizardry. Her specialty was Muggle Studies. It is Ms. Burbage's belief that Muggles are not so different from us. She would, given her way, have us mate with them. To her, the mixture of magical and Muggle blood is not an abomination, but something to be encouraged."
Wiki,Movie_Rufus Scrimgeour,Ravenclaw," [First lines] These are dark times, there is no denying. Our world has perhaps faced no greater threat than it does today. But I say this to our citizenry"
Wiki,Movie_Neville Longbottom,Gryffindor," [Confronting Death Eaters on the train] Hey losers, he isn't here."
Wiki,Movie_Luna Lovegood,Ravenclaw, [to her father] Harry doesn't want to talk to us right now. He's just too polite to say so.
Wiki,Movie_Luna Lovegood,Ravenclaw," [to Harry] We should close his eyes, don't you think? [closes Dobby's eyes] There. Now he could be sleeping."
Wiki,Movie_Xenophilius Lovegood,Ravenclaw," [draws a line] The Elder Wand, the most powerful wand ever made. [draws a circle] The Resurrection Stone. [draws a triangle] The Cloak of Invisibility. Together, they make the Deathly Hallows. Together, they make one master of death."
Wiki,Movie_Fred And George Weasley,Gryffindor, [after each taking a potion to make them look like Harry] Wow! We're identical!
Wiki,Movie_Voldemort,Slytherin," Severus. I was beginning to worry that you had lost your way. Come, we've saved you a seat. You bring news, I trust?"
Wiki,Movie_Snape,Slytherin," It will happen Saturday next, at nightfall."
Wiki,Movie_Yaxley,Slytherin," I heard differently, my Lord. Dawlish, the Auror, has let slip that the Potter boy will not be moved until the 30th of this month, the day before he turns 17."
Wiki,Movie_Snape,Slytherin, This is a false trail. The Auror office no longer plays any part in the protection of Harry Potter.
Wiki,Movie_Voldemort,Slytherin," What say you, Pius?"
Wiki,Movie_Pius,Gryffindor," One hears many things my Lord, and if the truth is among them is not clear."
Wiki,Movie_Voldemort,Slytherin," Ha! Spoken like a true politician. You will, I think, prove most useful, Pius."
Wiki,Movie_Moody,No Entry," Potter, you're underage, which means you still have the Trace on you."
Wiki,Movie_Harry,Gryffindor, What's the Trace?
Wiki,Movie_Moody,No Entry," If you sneeze, the Ministry will know who wipes your nose. Point is, we'll have to use those means of transport the Trace can't detect"
Wiki,Movie_Harry,Gryffindor, The real one?
Wiki,Movie_Moody,No Entry, [brings out Polyjuice Potion] I reckon that you're familiar with this particular brew.
Wiki,Movie_Harry,Gryffindor," [recognizes it; sarcastically] No, absolutely not."
Wiki,Movie_Hermione,Gryffindor, Told you he'd take it well.
Wiki,Movie_Moody,No Entry," For those of you who haven't taken Polyjuice Potion before, fair warning"
Wiki,Movie_Fred,Gryffindor," Have lots of experience with that, do you, Mad-Eye? ...Just trying to diffuse the tension."
Wiki,Movie_Shacklebolt,Hufflepuff, [pointing his wand at Lupin] The last words that Albus Dumbledore spoke to the pair of us?
Wiki,Movie_Lupin,Gryffindor," ""Harry is the best hope we have. Trust him."""
Wiki,Movie_Fred,Gryffindor," [walking into burrow and seeing the injured George] How you feeling, Georgie?"
Wiki,Movie_George,Gryffindor, [quietly] Saint-like.
Wiki,Movie_Fred,Gryffindor, [confused pause] Come again?
Wiki,Movie_George,Gryffindor," Saint-like. I'm holy... [Points to spot where his ear is missing] I’m holey, Fred. Get it?"
Wiki,Movie_Fred,Gryffindor," [laughs quietly] The whole wide world of ear-related humor, and you go for, ""I'm holy""? That’s pathetic."
Wiki,Movie_George,Gryffindor, Reckon I'm still better looking than you.
Wiki,Movie_Lupin,Gryffindor, [Holding Harry up against the wall of the burrow at wandpoint] What creature sat in the corner the first time Harry Potter visited my office in Hogwarts?
Wiki,Movie_Harry,Gryffindor, ARE YOU MAD?
Wiki,Movie_Lupin,Gryffindor, WHAT CREATURE!?
Wiki,Movie_Harry,Gryffindor, A-A Grindylow!
Wiki,Movie_Lupin,Gryffindor, [releases Harry] We've been betrayed. Voldemort knew you were being moved tonight. I had to make sure you're not an impostor.
Wiki,Movie_Shacklebolt,Hufflepuff, What gave you away?
Wiki,Movie_Harry,Gryffindor," Hedwig, I think. She was tryna protect me."
Wiki,Movie_Ginny,Gryffindor," [while Harry zips her dress up] Seems silly, doesn't it? A wedding. Given everything that's going on."
Wiki,Movie_Harry,Gryffindor, Maybe that's the best reason to have it. Because of everything that's going on.
Wiki,Movie_George,Gryffindor, [after Ginny spots him and stopped kissing Harry] Morning.
Wiki,Movie_Hermione,Gryffindor," Right. Remember what we said, don't speak to anyone unless absolutely necessary. Just, try and act normal. Do what everybody else is doing. If we do that then with a bit of luck, we'll get inside. Then..."
Wiki,Movie_Harry,Gryffindor, It gets really tricky.
Wiki,Movie_Hermione,Gryffindor, Correct.
Wiki,Movie_Harry,Gryffindor, This is completely mental.
Wiki,Movie_Hermione,Gryffindor, Completely.
Wiki,Movie_Ron,Gryffindor," The world's mental. Come on, we've got a Horcrux to find."
Wiki,Movie_Ron,Gryffindor, [as Cattermole] Morning.
Wiki,Movie_Harry,Gryffindor," [as Runcorn] Ron, it's me."
Wiki,Movie_Ron,Gryffindor," [as Cattermole] Harry! Blimey, forgot what you look like. Where's Hermione?"
Wiki,Movie_Harry,Gryffindor," [as Runcorn] She's gone down to the courtrooms, with Umbridge."
Wiki,Movie_Ron,Gryffindor," [as Cattermole] Oh, my God. What am I gonna do? My wife's all alone downstairs."
Wiki,Movie_Harry,Gryffindor," [as Runcorn] Ron, you don't have a wife."
Wiki,Movie_Ron,Gryffindor," [as Cattermole] Oh, right."
Wiki,Movie_Yaxley,Slytherin, Cattermole. It's still raining inside my office. That's two days now.
Wiki,Movie_Ron,Gryffindor, [as Cattermole] Have you tried an umbrella?
Wiki,Movie_Umbridge,Hufflepuff, Mary Elizabeth Cattermole?
Wiki,Movie_Mary,No Entry, Yes?
Wiki,Movie_Umbridge,Hufflepuff," A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole. [holds up said wand] Is this that wand? [She nods] Would you please tell the court from which witch or wizard you took this wand?"
Wiki,Movie_Mary,No Entry," I didn't take it! I got it in Diagon Alley, at Ollivanders, when I was 11. It chose me!"
Wiki,Movie_Umbridge,Hufflepuff," You're lying. Wands only choose witches, and you are not a witch."
Wiki,Movie_Mary,No Entry," But I am! [To Ron, as Reg] Tell them, Reg! Tell them what I am! [Ron is silent] Reg, tell them what I am."
